distance_nm,O3A,O3P,Z_nm,Z_nm_corrected
-155.0,0.972711980342865,-0.8139212250709533,-4.41677760202443,0.13728273834874472
-139.6154,0.9926683306694031,-0.8185215353965759,-4.461949141639478,0.09211119873369711
-124.2308,0.9748318314552307,-0.8182162880897522,-4.554060340373175,0.0
-108.8462,0.9600215196609497,-0.8102844834327698,-4.469752662458922,0.08430767791425264
-93.4616,0.9691301226615906,-0.7996624350547791,-4.4394960023059005,0.11456433806727429
-78.077,0.9531515598297119,-0.7952226758003235,-4.365047409474657,0.18901293089851734
-62.69239999999999,0.9344137787818909,-0.7938865184783935,-4.228586144219097,0.3254741961540777
-47.3078,0.9145686864852905,-0.7779075026512146,-4.251742684444493,0.30231765592868154
-31.923199999999994,0.8807867288589477,-0.7579301357269287,-4.311720017821745,0.24234032255142957
-16.538599999999974,0.7792662739753723,-0.6508731722831727,-3.951347467165796,0.6027128732073788
-1.1539999999999964,0.6248905420303345,-0.3601840376853943,-1.9484610691587705,2.6055992712144045
14.23060000000001,0.6687530755996705,0.2379392772912979,-0.6633700431610222,3.8906902972121524
29.615200000000016,1.0158048629760743,0.6708435654640198,0.09577684526348378,4.649837185636659
44.99979999999999,1.3775501489639281,0.8893767595291138,0.46496821305810554,5.01902855343128
60.3844,1.513961672782898,0.9426865935325622,0.3709511915705022,4.925011531943677
75.769,1.5396878957748412,0.8219380259513855,0.2183060878075082,4.772366428180683
91.15360000000001,1.6539028406143188,0.6271058917045593,0.189780551915608,4.743840892288783
106.53820000000002,1.9472246408462524,0.45359320044517515,0.3069131275959712,4.860973467969146
121.92280000000005,2.419658660888672,0.3779855012893677,0.3584481690966491,4.9125085094698235
137.30739999999997,3.082990264892578,0.4238536059856415,0.3095815229752567,4.863641863348431
152.692,3.6927558898925783,0.5525467097759247,0.28138176222984085,4.835442102603015
168.07659999999998,4.11783618927002,0.7185267448425293,0.26365906752446266,4.817719407897638
183.46120000000002,4.323865699768066,0.8986405968666077,0.1598855763102968,4.713945916683471
198.8458,4.28299036026001,1.0612982630729675,0.03905161451507624,4.593111954888251
214.23040000000003,4.047787857055664,1.173948550224304,-0.001190001088740189,4.552870339284435
229.615,3.740963935852051,1.2677310466766358,-0.046383093743335026,4.507677246629839
244.9996,3.428489255905151,1.3147783279418945,0.03665257336769372,4.590712913740869
260.38419999999996,3.0797943115234374,1.3272486925125122,0.22825147290059816,4.782311813273773
275.7688,2.7928625106811524,1.3141129970550538,0.34547560131533717,4.899535941688512
291.1534,2.5571749687194822,1.2873209476470948,0.32830336742539,4.882363707798564
306.538,2.3925360679626464,1.2475955963134766,0.20412811229520855,4.758188452668383
321.9226,2.276548433303833,1.1803232669830321,0.1518194648310427,4.7058798052042174
337.3072,2.217988872528076,1.1046764612197877,0.2307100818932426,4.784770422266417
352.6918,2.208570384979248,1.0255868196487428,0.276118719585326,4.830179059958501
368.07640000000004,2.2613862991333007,0.9634761691093445,0.2575602247090508,4.811620565082226
383.461,2.3610122203826904,0.913340938091278,0.19157550607789275,4.7456358464510675
398.8456000000001,2.4715860366821287,0.89721759557724,0.09150532296919422,4.645565663342369
414.23019999999997,2.633619213104248,0.9133810758590698,-0.09017344168247163,4.463886898690703
429.61479999999995,2.7388630390167235,0.9445701479911804,-0.16165895377066092,4.392401386602514
444.9993999999999,2.8113303184509277,0.9613501787185669,-0.09136475699654553,4.462695583376629
460.384,2.8574677467346192,0.9912229418754578,-0.020213779216572192,4.533846561156603
475.7686,2.860131120681763,1.0250459909439087,0.07376243965226977,4.627822780025444
491.15319999999997,2.8157335758209228,1.0452863574028015,0.15310280952208757,4.707163149895262
506.53779999999995,2.766036605834961,1.0695508241653442,0.1549090759983514,4.708969416371526
521.9224,2.7099130153656006,1.0777074337005614,0.13347048468652858,4.687530825059703
537.307,2.6544495105743406,1.0720261573791503,0.128622774722362,4.682683115095537
552.6916,2.604126453399658,1.0586375713348388,0.14979664068593052,4.703856981059105
568.0762,2.5796417236328124,1.0539667844772338,0.036948366146567935,4.591008706519743
583.4608000000001,2.579352521896362,1.0379926919937135,-0.05331003412521511,4.5007503062479595
598.8454,2.573423957824707,1.00994473695755,0.00564840825436832,4.559708748627543
614.23,2.594482183456421,0.9940138697624207,0.08980216313395246,4.643862503507127
629.6146,2.6342843055725096,0.9721933364868164,0.15413475102134838,4.708195091394523
644.9992,2.6875252723693848,0.9744035482406617,0.1655929645190966,4.7196533048922715
660.3838,2.727760124206543,0.9712125420570373,0.1966404114152816,4.7507007517884565
675.7683999999999,2.7765374183654785,0.9816438436508179,0.17827761050873292,4.732337950881908
691.153,2.8004276752471924,0.9976510405540466,0.09811061038343354,4.6521709507566085
706.5376,2.827735424041748,1.016848385334015,0.02402309329036143,4.5780834336635365
721.9222,2.817756414413452,1.0290475368499756,0.029514357325217587,4.583574697698392
737.3068,2.7928739547729493,1.043453001976013,0.04094319765402048,4.595003538027195
752.6914,2.772456979751587,1.0535311460494996,0.04058729372012735,4.5946476340933025
768.076,2.762857532501221,1.0629051446914672,-0.012000208114155697,4.542060132259019
783.4606,2.7165183544158937,1.0660407781600951,0.027425839856248045,4.5814861802294224
798.8452,2.6642423629760743,1.0515691757202148,0.15597733033153388,4.7100376707047085
814.2298000000001,2.6406631469726562,1.0424798727035522,0.22553414612420397,4.779594486497379
829.6144,2.6296728610992433,1.0320075631141663,0.22189874695105302,4.775959087324228
844.999,2.6077239513397217,1.0190545797348023,0.20562220397907466,4.759682544352249
860.3836,2.6080867767333986,1.0155679702758789,0.15744029601686121,4.711500636390036
875.7682,2.6282098293304443,1.009986412525177,0.15552837706832037,4.709588717441495
891.1528000000001,2.634503173828125,1.003316867351532,0.1804547607320835,4.734515101105258
906.5373999999999,2.6380334377288817,0.9925710082054138,0.14661840330698012,4.700678743680155
921.922,2.6628307342529296,1.0081382393836975,0.037114473860391684,4.591174814233566
937.3065999999999,2.6974982261657714,1.0177653312683106,-0.08992409303736792,4.464136247335807
952.6912000000002,2.716889190673828,1.023571515083313,-0.1070703869859102,4.4469899533872645
968.0758000000001,2.714009714126587,1.0260684490203857,-0.1009435943865995,4.453116745986575
983.4603999999999,2.7128525733947755,1.0336928486824035,-0.09217512393084419,4.46188521644233
998.845,2.710767078399658,1.0379903197288514,-0.013626685213369428,4.540433655159806
1014.2295999999999,2.688891887664795,1.0374706625938415,0.026782791712112442,4.580843132085287
1029.6142,2.6762298583984374,1.038918960094452,0.010183143881734224,4.564243484254909
1044.9987999999998,2.6570737838745115,1.0365136384963989,0.0913347320132715,4.645395072386446
1060.3834,2.613983726501465,1.0200530648231507,0.29736844599930023,4.851428786372475
1075.768,2.594345474243164,1.0055737495422363,0.42907392817380624,4.983134268546981
1091.1526000000001,2.5836065292358397,1.0102893710136414,0.30759909723796,4.861659437611134
1106.5372,2.629787874221802,1.0210144758224486,-0.0014871228580418006,4.552573217515133
1121.9218,2.6341991424560547,1.0175584077835083,0.013815542544002569,4.5678758829171775
1137.3064,2.613689661026001,1.0077178478240967,0.10426659966968047,4.658326940042855
1152.691,2.635439872741699,1.0156086325645446,-0.0016297705728064217,4.552430569800368
1168.0756,2.661187219619751,1.0229431748390199,-0.18711064398912072,4.366949696384054
1183.4602,2.6949785709381104,1.0325503706932069,-0.2185769300030927,4.335483410370082
1198.8448,2.709991788864136,1.033349049091339,-0.1607388642104226,4.393321476162752
1214.2294,2.6960320472717285,1.02666118144989,-0.07176523933572199,4.482295101037453
1229.614,2.693092632293701,1.0318797826766968,0.03029661185733872,4.584356952230514
1244.9986,2.6777713298797607,1.031622016429901,0.09048224234727442,4.644542582720449
1260.3832,2.6817452907562256,1.0312461137771607,0.10496665518584081,4.659026995559016
1275.7677999999999,2.6907975673675537,1.0338652372360229,0.06114380178905776,4.6152041421622325
1291.1524,2.6727087020874025,1.0395441770553588,0.05308831289422784,4.607148653267402
1306.537,2.6550779819488524,1.04200336933136,0.062477053125373064,4.616537393498548
1321.9216000000001,2.655609655380249,1.039669108390808,0.09086794484577751,4.644928285218953
