start_um,hankel_q_1e5cm-1,hankel_rmse,1/sqrtx_q_1e5cm-1,1/sqrtx_rmse
0.0,0.9085155846611119,0.06018687405486319,0.9249252672070377,0.06768949917556212
0.02,0.9938822151154344,0.04539281611841426,0.9714202139365982,0.05928596325649013
0.04,1.0912621894702386,0.03991327471908797,1.0641381978878401,0.04286246917218731
0.06,1.1821384696827173,0.04314645130206681,1.1036201857983752,0.04036414194462438
0.08,1.2389015631913176,0.044860129118639215,1.1096911104513778,0.04086695328312062
0.1,0.9507379248350256,0.043932806990184786,0.9996487950836189,0.041915555341259805
0.12,0.7928670089548109,0.038871105657777606,0.9176279965676661,0.03993522338969036
0.14,0.8465658998460949,0.030445242472972905,0.9170052056861314,0.03502189284211447
0.16,0.8846155642739647,0.027070095212373003,0.9191254781711357,0.028051569609622747
0.18,0.9433442895620123,0.03042747174370041,0.9208756370891427,0.0271508399340742
0.2,1.0478616014520523,0.028513616315183413,0.921457725173512,0.027531843509685565
0.22,1.1737302671628715,0.027137595147816867,0.9217521961992579,0.027761049186922505
0.24,1.3209785621349412,0.02775019554193666,0.9516705709354818,0.02788576550338508
0.26,0.5399102075448675,0.028025294690408188,1.1232955056723355,0.028150151114364665
0.28,0.523598775612849,0.027310338061119873,1.1257852270467317,0.02813754732900893
0.3,0.5235987755982989,0.02874574640736895,1.110562112841074,0.028306866451060602
0.32,1.1045437709396402,0.0295809558566169,1.1090353106012034,0.02957955380336255
0.34,1.7010880580195957,0.024308684794296456,1.3469846860263235,0.02770808547328621
0.36,1.028630264063364,0.02994935908961398,1.4628679906682704,0.023680996548209
0.38,0.5648697578647383,0.02813035062854043,1.1409242426619388,0.02964742223262799
0.4,1.6280734426606005,0.02339233485845451,1.0635528397282765,0.030253140488502
0.42,0.685000993668477,0.02883870296042321,0.6909340467250618,0.029242271518730528
0.44,1.3891842317369731,0.023020116426069666,1.2136858589919322,0.026407635778294677
0.46,1.4300241320823217,0.021243570038884507,1.1045535319609514,0.02769585813887202
0.48,1.4941009185735625,0.018346410372253513,1.220101750399106,0.02685954233546733
0.5,1.5734001017242498,0.01474397298695013,1.240971486336174,0.02706997463711612
