start_um,hankel_q_1e5cm-1,hankel_rmse,1/sqrtx_q_1e5cm-1,1/sqrtx_rmse
0.0,0.8893240847684373,0.19213376636409055,1.1942647567503957,0.2683454508685991
0.02,0.9486151501729271,0.15680324908341273,1.1978518346621023,0.27214852141150947
0.04,1.0223553119331736,0.11458464508181176,1.2039343234219546,0.18743257775677583
0.06,1.0980977411595874,0.09772049788998277,1.2080946992408674,0.14507481912084663
0.08,1.1763708198335634,0.09130663306703451,1.475809394979596,0.22887720252682614
0.1,1.2313522898798666,0.0877600711208776,1.492693237219124,0.16352706288235327
0.12,1.2735561403471223,0.09930836489387779,0.8367911226099619,0.14331545591705078
0.14,1.1024325689315568,0.09629660863547865,1.312934325214417,0.09370219948806893
0.16,1.0297650365687838,0.06650885257585266,1.0907738368159237,0.07498900489712287
0.18,1.0630922595846004,0.0613523699088006,1.1200283972980785,0.06038360021969098
0.2,1.137255386453061,0.06075650890953653,1.1217479034218445,0.05533387015766991
0.22,1.2220760362466525,0.04902925779199917,1.1240793450566753,0.05290311611419998
0.24,1.299796966580937,0.03914395189876543,1.2373083788600403,0.04346574013757939
0.26,1.3739843341037055,0.03770832410821232,1.2884681781304799,0.041518226927929676
0.28,1.4217348674473795,0.03896451405073935,1.3294231341610703,0.04107272215898151
0.3,1.4444330870261233,0.0404480760044536,1.3318517241968932,0.04088929972854035
0.32,1.4286812967393685,0.040141643433155766,1.3316956698390676,0.04104497392685969
0.34,1.512016244760366,0.03946315610646042,1.3321892538073021,0.04035380582544506
0.36,1.6182790652434451,0.03595030530133436,1.3335206403667645,0.04079050159015736
0.38,1.7437166789197696,0.032499343649772035,1.3366110875768806,0.04196231797179153
0.4,1.8333306822159465,0.03140519161996786,1.3307047178631237,0.04137721156162364
0.42,1.8321006484432218,0.03292133173937188,1.3247931332467324,0.040816710759572626
0.44,1.712872389918712,0.03351064640309543,1.3231958249889306,0.04091465268009861
0.46,1.8788688107794105,0.02905181862413673,1.437148438265,0.03838898288445802
0.48,2.0429812535567473,0.033656890658187714,1.4456256984929547,0.03706384862895167
0.5,2.047508683095622,0.030351685808113694,1.5436615363956372,0.03531667993968802
