distance_nm,O3A,O3P,Z_nm,Z_nm_corrected
0,1.1432167291641235,2.462451219558716,17.16551399230957,-2.0963566303253174
15,1.1050903797149658,2.43398380279541,17.4584903717041,-1.8610161542892456
30,1.0615144968032837,2.405911445617676,17.692211151123047,-1.6849313974380493
45,1.0441452264785767,2.438568353652954,17.614933013916016,-1.8198455572128296
60,0.9762359857559204,2.3357298374176025,17.729637145996094,-1.7627774477005005
75,0.8805436491966248,2.128476619720459,18.048295974731445,-1.501754641532898
90,0.8059949278831482,1.7310346364974976,18.28061294555664,-1.3270736932754517
105,0.8563064336776733,1.295615792274475,18.63174057006836,-1.033582091331482
120,0.9371448755264282,1.2111177444458008,18.884714126586914,-0.8382445573806763
135,0.97179114818573,1.5889256000518799,19.88143539428711,0.10084071755409241
150,1.3621865510940552,1.7878727912902832,20.084571838378906,0.24634115397930145
165,2.032278060913086,1.6833046674728394,20.066946029663086,0.17107932269573212
180,2.673865795135498,1.3933812379837036,20.09737777709961,0.14387506246566772
195,2.923569917678833,1.142787218093872,20.120267868041992,0.10912913829088211
210,2.791144371032715,0.9171136617660522,20.154842376708984,0.08606763184070587
225,2.456639528274536,0.773857831954956,20.2939453125,0.16753455996513367
240,2.1151440143585205,0.6923881769180298,20.4260311126709,0.24198435246944427
255,1.820109248161316,0.6773934960365295,20.500165939331055,0.2584831714630127
270,1.6310049295425415,0.750257670879364,20.561222076416016,0.2619032859802246
285,1.5472558736801147,0.8445109128952026,20.54578971862793,0.18883490562438965
300,1.5543793439865112,0.9779821038246155,20.473968505859375,0.05937768518924713
315,1.6302257776260376,1.037075400352478,20.432710647583008,-0.039516184478998184
330,1.7388148307800293,1.0488728284835815,20.536359786987305,0.006496942136436701
345,1.842257022857666,1.0484613180160522,20.69940948486328,0.1119106262922287
360,1.9044685363769531,1.0007519721984863,20.837770462036133,0.19263559579849243
375,1.9183822870254517,0.9743019342422485,20.97341537475586,0.27064448595046997
390,1.874642252922058,0.9477845430374146,21.082168579101562,0.32176169753074646
405,1.835410475730896,0.9416794180870056,21.124876022338867,0.3068331182003021
420,1.786246657371521,0.9684861302375793,21.12586784362793,0.2501889169216156
435,1.7700425386428833,0.9814735054969788,21.114774703979492,0.18145976960659027
450,1.7905688285827637,0.9940999150276184,21.09800148010254,0.10705053061246872
465,1.8216084241867065,1.0077078342437744,21.146434783935547,0.0978478193283081
480,1.8606507778167725,1.0031375885009766,21.303951263427734,0.19772829115390778
495,1.8985233306884766,0.9980969429016113,21.48839569091797,0.3245367109775543
510,1.9314289093017578,0.9597522616386414,21.528322219848633,0.30682721734046936
525,1.911515474319458,0.9456606507301331,21.48711395263672,0.20798294246196747
540,1.8944190740585327,0.9462746977806091,21.509557723999023,0.17279069125652313
555,1.856323003768921,0.9449461698532104,21.56553840637207,0.17113536596298218
570,1.8302639722824097,0.9308737516403198,21.610633850097656,0.15859480202198029
585,1.7969775199890137,0.9462193846702576,21.703392028808594,0.19371695816516876
600,1.7938998937606812,0.964897632598877,21.825260162353516,0.2579490840435028
615,1.8035255670547485,0.9865403771400452,21.889591217041016,0.2646441161632538
630,1.8239190578460693,1.0010063648223877,21.88578224182129,0.2031991332769394
645,1.8324456214904785,0.9683237671852112,21.8181209564209,0.07790184020996094
660,1.8412309885025024,0.9791377186775208,21.77023696899414,-0.027618160471320152
675,1.8265061378479004,0.9648876786231995,21.81096076965332,-0.04453037306666374
690,1.8301316499710083,0.9632763266563416,21.92055892944336,0.007431774865835905
