distance_nm,O3A,O3P,Z_nm,Z_nm_corrected
0,1.7366307973861694,-0.27682042121887207,2.5586750507354736,-1.9722872972488403
15,1.6773499250411987,-0.309596985578537,2.665027379989624,-1.926034927368164
30,1.7485324144363403,-0.27473318576812744,2.5734200477600098,-2.077742099761963
45,1.7243784666061401,-0.26819849014282227,2.5844287872314453,-2.126833438873291
60,1.6881271600723267,-0.25158005952835083,2.629887819290161,-2.1414742469787598
75,1.620770812034607,-0.19692008197307587,2.7906880378723145,-2.04077410697937
90,1.4761028289794922,-0.07097481191158295,3.097240924835205,-1.794321060180664
105,1.3142482042312622,0.21770021319389343,3.485074281692505,-1.4665876626968384
120,1.2420521974563599,0.5042457580566406,3.8056788444519043,-1.206083059310913
135,1.150625228881836,0.4586499035358429,4.500353813171387,-0.5715080499649048
150,1.727543592453003,0.3291182219982147,5.027092456817627,-0.10486934334039688
165,2.404052972793579,0.42075490951538086,5.1258955001831055,-0.06616625189781189
180,2.912724494934082,0.6765094995498657,5.26810884475708,0.015947140753269196
195,2.8998680114746094,0.9250996708869934,5.350796699523926,0.03853504732251167
210,2.5751397609710693,1.113447904586792,5.42165470123291,0.049293097108602524
225,2.2024662494659424,1.1852837800979614,5.456690788269043,0.02422923408448696
240,1.9339679479599,1.155225396156311,5.489210605621338,-0.003350898390635848
255,1.7911421060562134,1.0469975471496582,5.545571804046631,-0.007089650258421898
270,1.8005167245864868,0.9529450535774231,5.548497200012207,-0.0642642006278038
285,1.9001137018203735,0.9000912308692932,5.592739105224609,-0.08012224733829498
300,1.98392915725708,0.9013213515281677,5.697437763214111,-0.035523541271686554
315,2.0431435108184814,0.9304028153419495,5.878290176391602,0.08522891998291016
330,2.0358004570007324,0.9626858234405518,5.929199695587158,0.07603849470615387
345,2.005862236022949,0.969480037689209,5.977731704711914,0.0644705519080162
360,1.9708726406097412,0.9593835473060608,6.048865795135498,0.07550469040870667
375,1.9702966213226318,0.935982882976532,6.100663661956787,0.0672026053071022
390,1.9859552383422852,0.930597186088562,6.0991902351379395,0.005629230290651321
405,2.007692337036133,0.9373262524604797,6.089252948760986,-0.06440800428390503
420,2.0501961708068848,0.945052444934845,6.277369499206543,0.06360859423875809
435,2.044066905975342,0.9676902890205383,6.477137565612793,0.20327670872211456
450,2.0314035415649414,0.9787749648094177,6.600705146789551,0.26674434542655945
465,2.01312518119812,0.9832538366317749,6.730787754058838,0.33672699332237244
480,2.0025696754455566,0.9768404960632324,6.829200267791748,0.37503954768180847
495,2.004866361618042,0.9652115106582642,6.881089687347412,0.3668290376663208
510,2.018063545227051,0.9530588984489441,6.900055408477783,0.3256947994232178
525,2.0385327339172363,0.9497172832489014,6.8303728103637695,0.19591225683689117
540,2.023164987564087,0.9611051082611084,6.726130962371826,0.03157045692205429
555,2.0114519596099854,0.9608328938484192,6.807465076446533,0.0528046190738678
570,2.0067594051361084,0.9581741094589233,6.9189133644104,0.10415295511484146
585,2.003363609313965,0.9533057808876038,7.004483699798584,0.12962333858013153
600,2.016923427581787,0.9544169306755066,7.055454254150391,0.12049394845962524
615,2.0035288333892822,0.9566487073898315,7.075132846832275,0.08007258921861649
630,2.021615505218506,0.9529867172241211,7.170831203460693,0.11567099392414093
645,2.0370166301727295,0.9469799995422363,7.250584602355957,0.13532444834709167
660,2.02728009223938,0.9512647390365601,7.2944416999816895,0.11908159404993057
675,2.017056941986084,0.9621342420578003,7.419299602508545,0.18383954465389252
690,2.0197606086730957,0.9551602602005005,7.498497009277344,0.20293700695037842
705,2.0066089630126953,0.962760329246521,7.4863152503967285,0.13065528869628906
720,1.9869906902313232,0.9692466855049133,7.590198993682861,0.17443908751010895
735,2.0042665004730225,0.9659192562103271,7.7623610496521,0.2865011990070343
750,2.0207395553588867,0.9645918607711792,7.852367877960205,0.31640806794166565
765,2.0259029865264893,0.9603948593139648,7.869205474853516,0.2731457054615021
780,2.040346145629883,0.9625908732414246,7.971762180328369,0.31560248136520386
795,2.0389273166656494,0.9585800170898438,7.956648349761963,0.2403886914253235
810,2.0323901176452637,0.9588831067085266,7.932802677154541,0.15644307434558868
825,2.0061442852020264,0.9622581005096436,7.924611568450928,0.08815201371908188
840,2.0053882598876953,0.9559925198554993,7.980167865753174,0.08360835909843445
855,2.006154775619507,0.962007999420166,8.084400177001953,0.12774072587490082
870,2.0240705013275146,0.9585471749305725,8.182507514953613,0.16574810445308685
885,2.027339220046997,0.9578006267547607,8.212060928344727,0.1352015733718872
900,2.0232999324798584,0.9642739295959473,8.2398681640625,0.10290885716676712
915,2.0302770137786865,0.962565541267395,8.346284866333008,0.1492256075143814
930,2.0282745361328125,0.9619520306587219,8.3787260055542,0.12156679481267929
945,2.022012948989868,0.964844286441803,8.385788917541504,0.06852976232767105
960,2.007739305496216,0.9653260707855225,8.415940284729004,0.03858117759227753
975,2.002870559692383,0.9565518498420715,8.535676956176758,0.09821789711713791
990,2.0043084621429443,0.9589502811431885,8.72248363494873,0.22492462396621704
1005,2.0118534564971924,0.9632583856582642,8.80224609375,0.24458713829517365
1020,2.0184073448181152,0.9628968834877014,8.900466918945312,0.2827080190181732
1035,2.008070468902588,0.9642763137817383,9.019331932067871,0.3414730727672577
1050,2.025449275970459,0.9628733396530151,9.093527793884277,0.3555689752101898
1065,2.027695417404175,0.958367645740509,9.127056121826172,0.3289973735809326
1080,2.020566463470459,0.9666917324066162,9.07952880859375,0.22137010097503662
1095,2.018721580505371,0.972739040851593,9.034856796264648,0.11659813672304153
1110,2.013540029525757,0.9646069407463074,9.169930458068848,0.19157184660434723
1125,2.018346071243286,0.9668761491775513,9.214323997497559,0.17586544156074524
1140,2.008514165878296,0.9660283923149109,9.175643920898438,0.07708541303873062
1155,2.0201454162597656,0.96022629737854,9.269084930419922,0.11042647063732147
1170,2.019314765930176,0.959987998008728,9.391569137573242,0.17281073331832886
1185,2.0280704498291016,0.9569362998008728,9.489295959472656,0.2104375958442688
1200,2.018240213394165,0.9600408673286438,9.515843391418457,0.17688508331775665
1215,2.0259780883789062,0.957192599773407,9.450085639953613,0.05102737993001938
1230,2.0082449913024902,0.9662120938301086,9.39908218383789,-0.0600760243833065
1245,2.0116264820098877,0.9670268893241882,9.369377136230469,-0.1498810201883316
1260,1.9981709718704224,0.9618902802467346,9.4761323928833,-0.1032257154583931
1275,2.012990713119507,0.9580365419387817,9.679571151733398,0.040113091468811035
1290,2.035130739212036,0.9576845169067383,9.799909591674805,0.10035157948732376
1305,2.036052703857422,0.9594447016716003,9.849777221679688,0.09011926501989365
1320,2.0317983627319336,0.9634366631507874,9.872650146484375,0.05289223790168762
1335,2.040553331375122,0.9660645127296448,9.881251335144043,0.0013934749877080321
1350,2.0248353481292725,0.966373085975647,9.93679428100586,-0.0031635293271392584
1365,2.027996063232422,0.9545221328735352,10.04486083984375,0.04480307921767235
1380,2.0107264518737793,0.964310884475708,10.100617408752441,0.04045969992876053
1395,2.0107059478759766,0.9611638188362122,10.151534080505371,0.03127641975879669
1410,2.0060296058654785,0.9591785669326782,10.277263641357422,0.09690602868795395
1425,2.000833034515381,0.9627780914306641,10.350525856018066,0.11006829887628555
1440,2.0002501010894775,0.9662346839904785,10.48595905303955,0.1854015439748764
1455,2.0103328227996826,0.9658956527709961,10.623808860778809,0.2631514072418213
1470,2.0201940536499023,0.9642078280448914,10.629836082458496,0.20907866954803467
1485,2.0361082553863525,0.9656034708023071,10.670562744140625,0.18970538675785065
1500,2.0291404724121094,0.9694767594337463,10.69009017944336,0.1491328626871109
1515,2.0419280529022217,0.9586115479469299,10.685091018676758,0.08403375744819641
1530,2.0371367931365967,0.9644473791122437,10.679216384887695,0.018059173598885536
1545,2.0431582927703857,0.9655584096908569,10.692376136779785,-0.028881024569272995
1560,2.032020092010498,0.964619517326355,10.711396217346191,-0.06996089220046997
1575,2.029386043548584,0.9586666226387024,10.690520286560059,-0.1509367823600769
1590,2.0252771377563477,0.9680411219596863,10.705106735229492,-0.19645027816295624
1605,2.0242443084716797,0.9639158248901367,10.814041137695312,-0.14761582016944885
1620,2.0343353748321533,0.9606022834777832,10.929813385009766,-0.09194352477788925
1635,2.0341718196868896,0.9671754240989685,11.004366874694824,-0.07748998701572418
1650,2.0403854846954346,0.9706943035125732,11.103653907775879,-0.03830290585756302
1665,2.0532143115997314,0.972059428691864,11.229082107543945,0.027025345712900162
1680,2.0537993907928467,0.9732651710510254,11.282014846801758,0.019858134910464287
1695,2.037986993789673,0.9718217849731445,11.308362007141113,-0.01389465481042862
1710,2.0217652320861816,0.966762363910675,11.367980003356934,-0.014376608654856682
1725,2.0355896949768066,0.9641134738922119,11.392014503479004,-0.050442058593034744
1740,2.018528938293457,0.9639860987663269,11.441568374633789,-0.06098813936114311
1755,2.0170772075653076,0.9695582389831543,11.546977996826172,-0.015678465366363525
1770,2.0269546508789062,0.9679770469665527,11.64723014831543,0.024473736062645912
1785,2.035369396209717,0.9684982895851135,11.728856086730957,0.04599972441792488
1800,2.0374057292938232,0.9722140431404114,11.771989822387695,0.029033510014414787
1815,2.0343592166900635,0.9781316518783569,11.7503080368042,-0.05274822562932968
1830,2.0288209915161133,0.9726551175117493,11.845911979675293,-0.017244232818484306
1845,2.0231921672821045,0.957160472869873,11.954416275024414,0.031160112470388412
1860,2.0428121089935303,0.9497334957122803,12.00723648071289,0.0238803680986166
1875,2.014310359954834,0.9627411961555481,11.95585823059082,-0.08759783208370209
1890,2.017591953277588,0.9649126529693604,11.998714447021484,-0.10484156757593155
1905,2.0105459690093994,0.9571781158447266,12.1235933303833,-0.04006263241171837
1920,2.0095837116241455,0.9589825868606567,12.249846458435059,0.02609054557979107
1935,2.0104522705078125,0.9653361439704895,12.398195266723633,0.11433940380811691
1950,2.028203248977661,0.9646238684654236,12.540128707885742,0.19617289304733276
1965,2.040839195251465,0.9675629734992981,12.623969078063965,0.2199133187532425
1980,2.043792963027954,0.9612308144569397,12.640730857849121,0.17657513916492462
1995,2.0338194370269775,0.9761684536933899,12.596488952636719,0.07223328948020935
2010,2.0361979007720947,0.9646198749542236,12.72830581665039,0.1439502090215683
2025,2.0365238189697266,0.9583854675292969,12.849868774414062,0.20541320741176605
2040,2.0313706398010254,0.9663329720497131,12.895566940307617,0.1910114288330078
2055,2.029974937438965,0.9668383002281189,12.930566787719727,0.16591131687164307
2070,2.0254862308502197,0.962629497051239,12.962435722351074,0.1376803070306778
2085,2.0252492427825928,0.963843047618866,13.057329177856445,0.17247381806373596
2100,2.0329887866973877,0.9575833678245544,13.204938888549805,0.2599835693836212
2115,2.039191961288452,0.9607754945755005,13.26386833190918,0.2588130533695221
2130,2.0404562950134277,0.9663479924201965,13.30143928527832,0.236284077167511
2145,2.045433282852173,0.9638721942901611,13.357063293457031,0.2318081259727478
2160,2.042083263397217,0.9572393894195557,13.479287147521973,0.2939320206642151
2175,2.0337185859680176,0.9578286409378052,13.561345100402832,0.31589004397392273
2190,2.0194520950317383,0.9770116806030273,13.438502311706543,0.13294729590415955
2205,1.996904969215393,0.9809054136276245,13.460230827331543,0.09457585960626602
2220,1.9903450012207031,0.9718365669250488,13.591524124145508,0.16576920449733734
