distance_nm,O3A,O3P,Z_nm,Z_nm_corrected
-170.0,1.8243992567062377,-0.27327512502670287,-2.648086558854899,0.0
-155.0,1.8202336072921752,-0.26943097114562986,-2.572498706853712,0.075587852001187
-140.0,1.7803202629089356,-0.2794848084449768,-2.37218722966942,0.27589932918547877
-125.0,1.7353116989135742,-0.26373917162418364,-2.2179881348970847,0.4300984239578143
-110.0,1.778209638595581,-0.2747718870639801,-2.398918897188043,0.2491676616668559
-94.99999999999999,1.7706039667129516,-0.27360010147094727,-2.419020020044187,0.22906653881071204
-79.99999999999999,1.7470243215560912,-0.26775206327438356,-2.3711501517656868,0.2769364070892122
-64.99999999999999,1.7089178085327148,-0.25155782997608184,-2.3192905869845015,0.32879597187039744
-49.999999999999986,1.6390403270721436,-0.21306950449943543,-2.124493361986031,0.5235931968688678
-35.0,1.525838565826416,-0.11445564478635788,-1.9612283769015009,0.6868581819533981
-19.99999999999997,1.3886327266693115,0.10595864914357662,-1.7002502074602817,0.9478363513946173
-5.0,1.2734510898590088,0.4536460995674133,-1.4139830747011908,1.2341034841537082
10.000000000000028,1.2028003692626954,0.5406238019466401,-1.0454849925402447,1.6026015663146542
25.0,1.5016662359237671,0.4111514389514923,-0.31030700353420587,2.3377795553206933
40.00000000000003,2.084345293045044,0.41048392057418825,-0.2544665637377618,2.3936199951171373
55.0,2.6991943359375,0.6161352753639221,-0.10881165174283129,2.5392749071120675
70.00000000000003,2.852105474472046,0.8572321653366088,-0.03102926400937527,2.6170572948455235
85.0,2.637399768829346,1.0708105087280273,-0.04494475988187645,2.6031417989730223
100.0,2.257770824432373,1.1723052263259888,-0.07109789994993446,2.5769886589049644
115.00000000000006,1.9682721853256226,1.1693431854248046,-0.0007334771517813366,2.6473530817031175
130.00000000000006,1.8066875457763671,1.081373429298401,-0.02591797021666533,2.6221685886382335
145.0,1.780681324005127,0.9834018111228943,-0.1005190053347718,2.547567553520127
160.0,1.8559767961502076,0.9134263277053833,-0.13403966096679448,2.5140468978881043
175.00000000000006,1.9708024978637695,0.8954021334648132,-0.16998350766937395,2.478103051185525
190.00000000000006,2.0320703983306885,0.9160412907600403,-0.128188973939824,2.519897584915075
205.00000000000006,2.0410768032073974,0.9546702623367309,-0.09509166387360483,2.552994894981294
220.0,2.0089967250823975,0.9738087296485901,-0.12694491533082247,2.5211416435240763
235.0,1.974639630317688,0.9708095073699952,-0.18978132871431014,2.458305230140589
250.00000000000006,1.9566407203674316,0.9576526284217834,-0.1811993613604928,2.466887197494406
265.00000000000006,1.9800031900405883,0.9346940040588378,-0.14738183645052327,2.5007047224043757
280.0,2.0003862619400024,0.9350775599479675,-0.1817216029529071,2.466364955901992
295.0,2.0388142585754396,0.9452921152114868,-0.1322089829806819,2.515877575874217
310.00000000000006,2.0453960418701174,0.9673907637596131,-0.05264351037784145,2.5954430484770574
325.00000000000006,2.030710315704346,0.9768323540687561,0.050775168859520825,2.69886172771442
340.0,2.020575761795044,0.9831464767456055,0.11876131864742004,2.766847877502319
355.0,2.0048907518386843,0.9810294270515442,0.20368596407130574,2.8517725229262045
